1,2026-05-29 06:06:37.739051,Empty,3,0,2,1,0,0
2,2026-05-29 06:06:43.303333,Empty,4,0,4,0,0,0
3,2026-05-29 06:06:49.162714,Empty,4,1,1,2,0,0
4,2026-05-29 06:06:55.120833,Empty,4,1,0,2,0,1
5,2026-05-29 06:07:00.466533,Empty,6,4,1,1,0,0
6,2026-05-29 06:07:03.510355,Empty,2,0,1,0,1,0
7,2026-05-29 06:07:09.251252,Empty,4,1,0,3,0,0
8,2026-05-29 06:07:13.283330,Empty,5,0,3,2,0,0
9,2026-05-29 06:07:17.859824,Low,9,0,5,4,0,0
10,2026-05-29 06:07:22.521136,Empty,8,0,4,2,0,2
11,2026-05-29 06:07:28.246799,Empty,4,0,0,3,1,0
12,2026-05-29 06:07:33.886035,Empty,4,0,4,0,0,0
13,2026-05-29 06:07:39.081163,Empty,2,0,0,2,0,0
14,2026-05-29 06:07:43.706224,Empty,2,0,2,0,0,0
15,2026-05-29 06:07:48.695687,Empty,5,0,5,0,0,0
16,2026-05-29 06:07:53.710552,Empty,4,0,3,1,0,0
17,2026-05-29 06:07:58.749090,Empty,4,1,1,2,0,0
18,2026-05-29 06:08:04.309202,Empty,1,0,0,1,0,0
19,2026-05-29 06:08:09.264144,Empty,5,4,0,1,0,0
20,2026-05-29 06:08:14.332872,Empty,7,2,3,2,0,0
21,2026-05-29 06:08:19.795687,Empty,5,0,3,2,0,0
22,2026-05-29 06:08:25.484919,Empty,2,0,0,1,1,0
23,2026-05-29 06:08:28.322111,Empty,8,3,1,3,1,0
24,2026-05-29 06:08:32.912840,Empty,8,3,2,0,3,0
25,2026-05-29 06:08:38.879999,Empty,4,1,3,0,0,0
26,2026-05-29 06:08:44.311125,Empty,6,0,2,4,0,0
27,2026-05-29 06:08:48.707289,Empty,7,0,4,3,0,0
28,2026-05-29 06:08:53.252553,Empty,4,0,2,0,2,0
29,2026-05-29 06:08:58.337966,Empty,4,0,2,2,0,0
30,2026-05-29 06:09:03.993323,Empty,4,0,3,0,0,1
31,2026-05-29 06:09:08.549000,Empty,3,0,3,0,0,0
32,2026-05-29 06:09:13.702814,Empty,4,1,3,0,0,0
33,2026-05-29 06:09:18.605093,Empty,6,2,2,2,0,0
34,2026-05-29 06:09:23.843122,Low,10,2,0,7,1,0
35,2026-05-29 06:09:29.399022,Low,10,0,3,2,0,5
36,2026-05-29 06:09:33.840528,Empty,6,0,2,4,0,0
37,2026-05-29 06:09:38.895429,Empty,6,0,5,0,0,1
38,2026-05-29 06:09:44.275684,Empty,5,0,4,1,0,0
39,2026-05-29 06:09:49.562364,Empty,4,0,2,2,0,0
40,2026-05-29 06:09:54.922487,Empty,5,1,2,2,0,0
41,2026-05-29 06:10:00.274457,Empty,7,1,2,3,0,1
42,2026-05-29 06:10:06.193353,Empty,8,0,3,0,5,0
43,2026-05-29 06:10:09.722211,Empty,5,0,0,4,1,0
44,2026-05-29 06:10:14.742377,Empty,7,0,7,0,0,0
45,2026-05-29 06:10:20.101695,Empty,4,0,1,2,1,0
46,2026-05-29 06:10:25.031910,Low,10,0,4,1,1,4
47,2026-05-29 06:10:29.550684,Empty,8,0,1,6,0,1
48,2026-05-29 06:10:34.574450,Empty,8,0,2,6,0,0
49,2026-05-29 06:10:38.215955,Empty,7,0,3,0,0,4
50,2026-05-29 06:10:42.914991,Empty,5,0,5,0,0,0
51,2026-05-29 06:10:46.473477,Empty,5,1,0,3,1,0
52,2026-05-29 06:10:51.126510,Empty,2,0,0,0,2,0
53,2026-05-29 06:10:57.088430,Empty,0,0,0,0,0,0
54,2026-05-29 06:11:01.663124,Empty,5,2,2,0,0,1
55,2026-05-29 06:11:06.941135,Empty,4,0,3,1,0,0
56,2026-05-29 06:11:10.815714,Empty,6,2,1,1,2,0
57,2026-05-29 06:11:16.018129,Empty,7,0,2,5,0,0
58,2026-05-29 06:11:21.233981,Empty,4,0,1,3,0,0
59,2026-05-29 06:11:25.700359,Empty,7,0,6,0,0,1
60,2026-05-29 06:11:31.354426,Empty,6,0,4,1,0,1
61,2026-05-29 06:11:35.843995,Empty,5,1,3,0,0,1
62,2026-05-29 06:11:41.341084,Empty,5,0,5,0,0,0
63,2026-05-29 06:11:45.946736,Empty,8,0,2,6,0,0
64,2026-05-29 06:11:51.917247,Low,10,0,6,4,0,0
65,2026-05-29 06:11:56.496656,Empty,8,1,6,1,0,0
66,2026-05-29 06:11:59.358452,Empty,3,0,0,2,0,1
67,2026-05-29 06:12:03.862852,Empty,0,0,0,0,0,0
68,2026-05-29 06:12:08.928712,Empty,5,0,2,3,0,0
69,2026-05-29 06:12:14.866043,Empty,3,0,1,2,0,0
70,2026-05-29 06:12:20.581222,Empty,6,1,4,1,0,0
71,2026-05-29 06:12:23.590568,Empty,3,0,2,1,0,0
72,2026-05-29 06:12:27.329158,Empty,2,0,1,1,0,0
73,2026-05-29 06:12:33.142654,Empty,0,0,0,0,0,0
74,2026-05-29 06:12:38.072768,Empty,5,0,1,4,0,0
75,2026-05-29 06:12:43.159782,Empty,6,0,2,4,0,0
76,2026-05-29 06:12:47.938433,Low,9,0,2,2,0,5
77,2026-05-29 06:12:53.537630,Low,11,0,3,8,0,0
78,2026-05-29 06:12:58.742859,Low,10,0,0,10,0,0
79,2026-05-29 06:13:04.221049,Empty,5,0,1,4,0,0
80,2026-05-29 06:13:07.456337,Empty,4,0,3,1,0,0
81,2026-05-29 06:13:12.828373,Empty,0,0,0,0,0,0
82,2026-05-29 06:13:18.731980,Empty,1,0,1,0,0,0
83,2026-05-29 06:13:23.793101,Empty,7,0,3,4,0,0
84,2026-05-29 06:13:29.339683,Empty,5,0,1,3,1,0
85,2026-05-29 06:13:35.288481,Empty,3,0,3,0,0,0
86,2026-05-29 06:13:40.124315,Empty,5,0,4,1,0,0
87,2026-05-29 06:13:43.741987,Empty,5,0,4,1,0,0
88,2026-05-29 06:13:49.055594,Empty,3,0,0,3,0,0
89,2026-05-29 06:13:54.471184,Empty,5,0,4,0,1,0
90,2026-05-29 06:14:00.176422,Empty,8,0,7,0,0,1
91,2026-05-29 06:14:06.080269,Empty,7,0,3,3,0,1
92,2026-05-29 06:14:11.373167,Empty,4,0,1,3,0,0
93,2026-05-29 06:14:15.786041,Empty,6,0,6,0,0,0
94,2026-05-29 06:14:21.268751,Empty,5,0,2,3,0,0
95,2026-05-29 06:14:24.739373,Empty,6,0,2,4,0,0
96,2026-05-29 06:14:29.707399,Empty,6,0,2,3,0,1
97,2026-05-29 06:14:35.629651,Empty,6,1,1,4,0,0
98,2026-05-29 06:14:40.692177,Empty,8,0,4,0,1,3
99,2026-05-29 06:14:45.590912,Empty,8,0,5,2,0,1
100,2026-05-29 06:14:50.042050,Empty,8,0,6,1,0,1
101,2026-05-29 06:14:55.232435,Empty,5,0,0,4,0,1
102,2026-05-29 06:15:01.163265,Empty,5,0,2,3,0,0
103,2026-05-29 06:15:05.562438,Empty,7,0,4,1,0,2
104,2026-05-29 06:15:11.077259,Empty,4,0,1,2,0,1
105,2026-05-29 06:15:16.701564,Low,9,1,4,3,0,1
106,2026-05-29 06:15:21.401894,Empty,7,0,2,3,1,1
107,2026-05-29 06:15:25.818644,Empty,5,0,2,3,0,0
108,2026-05-29 06:15:30.543608,Empty,1,0,1,0,0,0
109,2026-05-29 06:15:35.078489,Empty,0,0,0,0,0,0
110,2026-05-29 06:15:40.721861,Empty,6,0,4,0,1,1
111,2026-05-29 06:15:45.910249,Empty,7,0,7,0,0,0
112,2026-05-29 06:15:51.634714,Low,9,2,3,4,0,0
113,2026-05-29 06:15:56.335347,Empty,4,0,3,0,1,0
114,2026-05-29 06:16:01.833308,Empty,3,0,2,1,0,0
115,2026-05-29 06:16:06.408831,Empty,2,0,0,1,1,0
116,2026-05-29 06:16:12.153019,Empty,6,0,4,1,0,1
117,2026-05-29 06:16:16.051532,Empty,3,0,3,0,0,0
118,2026-05-29 06:16:21.065432,Empty,2,1,1,0,0,0
119,2026-05-29 06:16:26.231521,Empty,4,0,4,0,0,0
120,2026-05-29 06:16:31.283497,Empty,3,0,2,1,0,0
121,2026-05-29 06:16:36.349147,Empty,2,0,2,0,0,0
122,2026-05-29 06:16:41.836106,Empty,4,0,3,1,0,0
123,2026-05-29 06:16:47.196881,Empty,6,0,2,3,1,0
124,2026-05-29 06:16:52.199078,Empty,7,0,3,4,0,0
125,2026-05-29 06:16:57.817226,Empty,7,0,0,7,0,0
126,2026-05-29 06:17:03.771693,Empty,5,0,3,2,0,0
127,2026-05-29 06:17:08.730299,Empty,7,1,6,0,0,0
128,2026-05-29 06:17:14.454465,Empty,6,2,2,2,0,0
129,2026-05-29 06:17:19.152522,Empty,3,2,1,0,0,0
130,2026-05-29 06:17:23.781245,Empty,1,0,0,1,0,0
131,2026-05-29 06:17:26.980892,Empty,5,0,2,1,0,2
132,2026-05-29 06:17:32.290682,Empty,4,0,3,0,0,1
133,2026-05-29 06:17:37.107044,Empty,8,3,0,5,0,0
134,2026-05-29 06:17:40.049018,Empty,3,0,3,0,0,0
135,2026-05-29 06:17:45.697704,Empty,6,0,4,1,0,1
136,2026-05-29 06:17:51.054810,Empty,5,0,0,5,0,0
137,2026-05-29 06:17:55.696533,Empty,0,0,0,0,0,0
138,2026-05-29 06:18:01.245568,Empty,5,0,4,1,0,0
139,2026-05-29 06:18:06.299144,Empty,5,0,3,2,0,0
140,2026-05-29 06:18:11.719658,Empty,7,1,3,3,0,0
141,2026-05-29 06:18:17.050219,Empty,7,0,4,3,0,0
142,2026-05-29 06:18:21.562595,Empty,6,1,2,0,0,3
143,2026-05-29 06:18:27.522860,Low,9,0,4,4,0,1
144,2026-05-29 06:18:32.185924,Empty,5,0,4,1,0,0
145,2026-05-29 06:18:38.098272,Empty,5,0,2,3,0,0
146,2026-05-29 06:18:43.171897,Empty,3,0,2,1,0,0
147,2026-05-29 06:18:48.496384,Empty,0,0,0,0,0,0
148,2026-05-29 06:18:54.163863,Empty,2,0,0,2,0,0
149,2026-05-29 06:19:00.027891,Empty,1,0,0,0,0,1
150,2026-05-29 06:19:06.004611,Empty,2,0,2,0,0,0
151,2026-05-29 06:19:11.051519,Empty,3,0,3,0,0,0
152,2026-05-29 06:19:15.843519,Empty,2,0,0,2,0,0
153,2026-05-29 06:19:20.961211,Empty,0,0,0,0,0,0
154,2026-05-29 06:19:26.568840,Empty,0,0,0,0,0,0
155,2026-05-29 06:19:31.692867,Empty,0,0,0,0,0,0
156,2026-05-29 06:19:37.055593,Empty,6,0,0,2,0,4
157,2026-05-29 06:19:43.024395,Empty,8,4,4,0,0,0
158,2026-05-29 06:19:48.165483,Empty,7,0,2,5,0,0
159,2026-05-29 06:19:53.565303,Low,9,0,2,7,0,0
160,2026-05-29 06:19:58.835917,Empty,7,2,1,4,0,0
161,2026-05-29 06:20:02.508585,Empty,4,0,2,2,0,0
162,2026-05-29 06:20:08.110561,Empty,8,6,0,1,1,0
163,2026-05-29 06:20:14.059488,Empty,6,2,4,0,0,0
164,2026-05-29 06:20:19.015893,Empty,1,0,1,0,0,0
165,2026-05-29 06:20:24.843632,Empty,6,3,2,0,1,0
166,2026-05-29 06:20:30.119327,Low,9,2,3,2,2,0
167,2026-05-29 06:20:33.364393,Empty,7,0,3,4,0,0
168,2026-05-29 06:20:39.027619,Empty,3,0,1,2,0,0
169,2026-05-29 06:20:43.768681,Empty,3,0,1,2,0,0
170,2026-05-29 06:20:48.287555,Empty,2,0,1,0,1,0
171,2026-05-29 06:20:52.802498,Empty,4,0,1,3,0,0
172,2026-05-29 06:20:57.555011,Empty,0,0,0,0,0,0
173,2026-05-29 06:21:02.960203,Empty,2,0,0,2,0,0
174,2026-05-29 06:21:08.222658,Empty,0,0,0,0,0,0
175,2026-05-29 06:21:13.099562,Empty,4,0,4,0,0,0
176,2026-05-29 06:21:18.421886,Empty,4,0,4,0,0,0
177,2026-05-29 06:21:23.361472,Empty,4,0,1,3,0,0
178,2026-05-29 06:21:28.556409,Empty,8,0,5,3,0,0
179,2026-05-29 06:21:33.392293,Empty,7,0,0,7,0,0
180,2026-05-29 06:21:38.475118,Empty,6,0,6,0,0,0
181,2026-05-29 06:21:41.358344,Empty,5,0,1,4,0,0
182,2026-05-29 06:21:45.905744,Empty,1,0,1,0,0,0
183,2026-05-29 06:21:50.442295,Empty,3,0,3,0,0,0
184,2026-05-29 06:21:55.258124,Empty,3,0,2,1,0,0
185,2026-05-29 06:22:00.622869,Empty,0,0,0,0,0,0
